id,ActivityEquation,BikingOrdinalScaleNum,BikingOrdinalScaleCat,Biking,BoatingOrdinalScaleNum,BoatingOrdinalScaleCat,Boating,CampingOrdinalScaleNum,CampingOrdinalScaleCat,Camping,FishingOrdinalScaleNum,FishingOrdinalScaleCat,Fishing,GardeningOrdinalScaleNum,GardeningOrdinalScaleCat,Gardening,GatheringOrdinalScaleNum,GatheringOrdinalScaleCat,Gathering,HikingOrdinalScaleNum,HikingOrdinalScaleCat,Hiking,HuntingOrdinalScaleNum,HuntingOrdinalScaleCat,Hunting,JoggingOrdinalScaleNum,JoggingOrdinalScaleCat,Jogging,PhotographyOrdinalScaleNum,PhotographyOrdinalScaleCat,Photography,RelaxOthersOrdinalScaleNum,RelaxOthersOrdinalScaleCat,RelaxOthers,RelaxMyselfOrdinalScaleNum,RelaxMyselfOrdinalScaleCat,RelaxMyself,RockClimbingOrdinalScaleNum,RockClimbingOrdinalScaleCat,RockClimbing,WalkingOrdinalScaleNum,WalkingOrdinalScaleCat,Walking,WildlifeOrdinalScaleNum,WildlifeOrdinalScaleCat,Wildlife,BENE_AESTH,BENE_CREATIVE,BENE_TRADITION,BENE_FOOD,BENE_ID,BENE_LIFELESSON,BENE_MENTALWB,BENE_EXER,BENE_FUN,BENE_FAMILIAR,BENE_SOCIAL,BENE_SPIRTUAL,BENE_CARE,BENE_R_AESTH,BENE_R_CREATIVE,BENE_R_TRADITION,BENE_R_FOOD,BENE_R_ID,BENE_R_LIFELESSON,BENE_R_MENTALWB,BENE_R_EXER,BENE_R_FUN,BENE_R_FAMILIAR,BENE_R_SOCIAL,BENE_R_SPIRITUAL,BENE_R_CARE,BENE_RB_AESTH,BENE_RB_CREATIVE,BENE_RB_TRADITION,BENE_RB_FOOD,BENE_RB_ID,BENE_RB_LIFELESSON,BENE_RB_MENTALWB,BENE_RB_EXER,BENE_RB_FUN,BENE_RB_FAMILIAR,BENE_RB_SOCIAL,BENE_RB_SPIRITUAL,BENE_RB_CARE,BenefitsRank[1],BenefitsRank[2],BenefitsRank[3],Unranked,UA v. FA,Zip,LSAD10,UATYP10,GeographyCat,GeographyCatNum,GeographyCatNumInverse,Age,BirthYear,GenderCat,GenderCatNum,GenderCatNumInverse,Gender,Race/EthnicityCatNum,Race/EthnicityCatNumInverse,Race/EthnicityCat,RaceEthnicit1[SQ001],RaceEthnicit1[SQ002],RaceEthnicit1[SQ003],RaceEthnicit1[SQ004],RaceEthnicit1[SQ005],RaceEthnicit1[SQ006],RaceEthnicit7[SQ007],IncomeCat,IncomeCatNum,IncomeCatNumInverse,Income,EmploymentCatNum,EmploymentCatNumInverse,EmploymentCat,Employment[SQ001],Employment[SQ002],Employment[SQ003],Employment[SQ004],Employment[SQ005],Employment[SQ006]
2023,A1  A5  A5  A6  A6  A6  A5  A6  A1  A6  A4  A6  A1  A6  A6   ,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A6,3,More,A6,3,More,A6,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,3,More,A6,1,Less,A4,3,More,A6,0,Doesn't do activity,A1,3,More,A6,3,More,A6,7,7,7,6,7,7,7,7,7,7,7,7,7,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,A5,A3,A7,0,2,5640,99,R,Not urban area,0,1,64,1956,Male,0,1,A1,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,,Y
2024,A2  A2  A4  A1  A7  A8  A8  A1  A4  A7  A7  A8  A1  A4  A6   ,1,Less,A2,1,Less,A2,1,Less,A4,0,Doesn't do activity,A1,3,More,A7,3,More,A8,3,More,A8,0,Doesn't do activity,A1,1,Less,A4,3,More,A7,3,More,A7,3,More,A8,0,Doesn't do activity,A1,1,Less,A4,3,More,A6,7,7,5,4,7,7,7,7,7,7,7,7,7,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,A1,A3,A2,0,2,5401,75,U,Urban area,1,0,29,1991,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,1,0,Lost job,Y,,,,,
2025,A2  A1  A2  A8  A6  A6  A7  A5  A3  A8  A8  A8  A2  A8  A8   ,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,3,More,A8,3,More,A6,3,More,A6,3,More,A7,2,No change,A5,1,Less,A3,3,More,A8,3,More,A8,3,More,A8,1,Less,A2,3,More,A8,3,More,A8,7,7,7,6,7,7,7,7,7,7,7,7,4,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,A7,A5,A12,0,1,5767,99,R,Not urban area,0,1,44,1976,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
2027,A1  A1  A5  A1  A7  A7  A8  A1  A1  A5  A2  A8  A1  A8  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,3,More,A7,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,1,Less,A2,3,More,A8,0,Doesn't do activity,A1,3,More,A8,3,More,A8,7,4,7,7,7,6,7,7,7,7,2,7,7,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,A7,A8,A10,0,1,5663,76,C,Not urban area,0,1,60,1960,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
2029,A5  A1  A1  A5  A6  A4  A5  A1  A1  A3  A2  A7  A1  A5  A5   ,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,3,More,A6,1,Less,A4,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,1,Less,A2,3,More,A7,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,7,6,6,4,6,6,7,6,6,5,6,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,A7,A5,99,0,1,5408,75,U,Urban area,1,0,73,1947,Male,0,1,A1,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,,Y
2033,A1  A1  A1  A1  A5  A1  A5  A1  A1  A7  A2  A8  A1  A5  A7   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,1,Less,A2,3,More,A8,0,Doesn't do activity,A1,2,No change,A5,3,More,A7,7,7,7,2,7,7,7,5,7,7,2,7,7,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,A7,A10,A12,0,1,5753,76,C,Not urban area,0,1,67,1953,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,Y,,,,
2034,A8  A3  A7  A1  A8  A1  A6  A1  A1  A1  A6  A6  A1  A8  A1   ,3,More,A8,1,Less,A3,3,More,A7,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,3,More,A6,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,7,5,6,2,6,6,7,7,6,7,6,6,5,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,A7,A8,A1,0,1,5446,75,U,Urban area,1,0,56,1964,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,Y,
2036,A5  A2  A1  A1  A5  A1  A2  A1  A1  A5  A2  A6  A1  A5  A6   ,2,No change,A5,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,1,Less,A2,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,3,More,A6,6,5,4,1,6,6,7,6,7,6,7,6,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5404,75,U,Urban area,1,0,66,1954,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,Y,,,,
2037,A4  A1  A1  A1  A5  A1  A3  A1  A1  A1  A3  A7  A1  A8  A6   ,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A6,7,4,4,4,6,4,7,7,7,7,6,5,7,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,A7,A11,A1,0,1,5446,75,U,Urban area,1,0,78,1942,Male,0,1,A1,0,1,White,,,,,,,Y,99,99,99,99,0,1,All other fields,,,,,,Y
2039,A4  A6  A5  A8  A7  A6  A5  A1  A6  A6  A7  A7  A1  A6  A6   ,1,Less,A4,3,More,A6,2,No change,A5,3,More,A8,3,More,A7,3,More,A6,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,3,More,A6,3,More,A7,3,More,A7,0,Doesn't do activity,A1,3,More,A6,3,More,A6,6,4,7,4,6,5,6,6,6,7,3,6,7,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,A3,A10,A7,0,2,5487,99,R,Not urban area,0,1,54,1966,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,0,1,All other fields,,,,Y,,
2040,A1  A1  A1  A1  A1  A1  A4  A1  A1  A1  A5  A5  A1  A3  A1   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,7,7,4,1,6,5,7,5,6,6,4,7,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,A7,A12,99,0,1,5401,75,U,Urban area,1,0,23,1997,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,,,Y
2041,A5  A5  A2  A5  A6  A1  A5  A1  A6  A1  A2  A5  A1  A6  A6   ,2,No change,A5,2,No change,A5,1,Less,A2,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,3,More,A6,7,7,7,7,7,7,7,7,7,7,7,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5401,75,U,Urban area,1,0,50,1970,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A8,0,1,All other fields,,,,Y,,
2042,A1  A1  A1  A1  A7  A1  A7  A1  A1  A1  A7  A6  A1  A8  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A6,0,Doesn't do activity,A1,3,More,A8,3,More,A8,6,6,7,4,7,5,7,5,6,7,6,6,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5404,75,U,Urban area,1,0,46,1974,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A2,0,1,All other fields,,,,,,Y
2043,A1  A1  A1  A1  A5  A5  A6  A1  A5  A1  A6  A6  A1  A6  A5   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,3,More,A6,0,Doesn't do activity,A1,3,More,A6,2,No change,A5,7,6,7,6,7,7,7,7,7,6,7,7,6,1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,A1,A7,A12,0,1,5487,99,R,Not urban area,0,1,54,1966,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A8,0,1,All other fields,,,,Y,,
2044,A7  A5  A5  A5  A7  A7  A8  A5  A5  A5  A6  A8  A5  A8  A6   ,3,More,A7,2,No change,A5,2,No change,A5,2,No change,A5,3,More,A7,3,More,A7,3,More,A8,2,No change,A5,2,No change,A5,2,No change,A5,3,More,A6,3,More,A8,2,No change,A5,3,More,A8,3,More,A6,7,7,5,5,7,5,7,7,7,7,7,7,7,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,A7,A8,A1,0,1,5450,99,R,Not urban area,0,1,69,1951,Female,1,0,A2,1,0,All but white,,,,Y,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,Y,,,
2045,A7  A1  A1  A1  A7  A1  A5  A1  A8  A1  A1  A1  A1  A8  A1   ,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,7,4,4,4,6,6,7,7,7,4,7,4,4,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,A7,A11,A9,0,1,5482,75,U,Urban area,1,0,63,1957,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A8,0,1,All other fields,,,,,,Y
2049,A5  A1  A1  A1  A6  A5  A5  A5  A1  A1  A5  A5  A1  A5  A5   ,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,2,No change,A5,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,7,7,7,6,7,7,7,7,7,7,7,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5487,99,R,Not urban area,0,1,59,1961,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,0,1,All other fields,,,,Y,,
2050,A1  A1  A1  A1  A5  A5  A6  A1  A1  A1  A2  A5  A1  A5  A5   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,7,4,6,5,7,7,7,7,7,7,7,7,7,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,A5,A7,A11,0,1,5089,76,C,Not urban area,0,1,79,1941,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,,Y
2051,A1  A4  A1  A5  A4  A1  A8  A1  A1  A1  A3  A6  A1  A5  A1   ,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,2,No change,A5,1,Less,A4,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,7,5,4,1,6,6,7,5,6,4,5,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A7,99,99,0,1,5465,75,U,Urban area,1,0,77,1943,Male,0,1,A1,0,1,White,,,,,,,Y,99,99,99,99,0,1,All other fields,,,,,,Y
2053,A1  A1  A1  A1  A6  A1  A1  A1  A1  A1  A6  A1  A1  A1  A5   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,7,7,7,5,7,7,7,5,7,5,5,7,7,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,A7,A5,A12,0,1,5482,75,U,Urban area,1,0,66,1954,99,99,99,A3,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,Y,,,Y,
2054,A8  A5  A5  A1  A8  A7  A8  A1  A1  A1  A7  A7  A1  A8  A7   ,3,More,A8,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,3,More,A7,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A7,7,6,6,4,7,7,7,7,7,7,7,7,7,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,A1,A6,A12,0,2,5602,76,C,Not urban area,0,1,62,1958,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
2055,A5  A5  A1  A1  A5  A1  A4  A1  A1  A5  A2  A6  A1  A5  A5   ,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,1,Less,A2,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,6,6,6,6,7,6,6,6,7,7,7,7,7,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,A7,A3,A5,0,2,5663,76,C,Not urban area,0,1,76,1944,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,,Y
2059,A2  A1  A1  A1  A2  A1  A2  A1  A2  A2  A1  A2  A1  A2  A2   ,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,1,Less,A2,7,5,5,1,7,5,7,7,7,7,1,7,5,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A7,A8,A9,0,1,5701,76,C,Not urban area,0,1,62,1958,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,,,Y
2061,A5  A5  A5  A5  A8  A7  A8  A1  A8  A5  A8  A5  A1  A7  A7   ,2,No change,A5,2,No change,A5,2,No change,A5,2,No change,A5,3,More,A8,3,More,A7,3,More,A8,0,Doesn't do activity,A1,3,More,A8,2,No change,A5,3,More,A8,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,3,More,A7,7,7,4,4,7,7,7,7,7,5,6,6,6,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A7,A9,A8,0,1,5851,76,C,Not urban area,0,1,37,1983,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,Y,,,,
2062,A1  A2  A1  A1  A5  A1  A6  A1  A6  A5  A7  A7  A1  A7  A7   ,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,3,More,A6,2,No change,A5,3,More,A7,3,More,A7,0,Doesn't do activity,A1,3,More,A7,3,More,A7,7,7,5,5,6,6,7,7,7,7,6,7,5,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,A8,A12,A7,0,1,5482,75,U,Urban area,1,0,35,1985,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,Y,,,
2063,A5  A6  A1  A1  A5  A1  A7  A1  A1  A7  A7  A5  A1  A8  A7   ,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A7,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,3,More,A7,7,6,5,5,7,6,7,7,7,7,6,7,7,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,A7,A5,A2,0,2,5462,99,R,Not urban area,0,1,55,1965,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,Y,,,
2065,A4  A1  A1  A1  A4  A4  A8  A1  A5  A7  A6  A7  A1  A8  A8   ,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A4,1,Less,A4,3,More,A8,0,Doesn't do activity,A1,2,No change,A5,3,More,A7,3,More,A6,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A8,7,7,7,4,7,7,7,7,6,6,6,7,7,0,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,A7,A12,A2,0,2,5464,99,R,Not urban area,0,1,56,1964,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,99,99,99,,,Y,Y,,
2067,A1  A5  A1  A1  A5  A1  A3  A1  A1  A1  A2  A3  A1  A7  A5   ,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A2,1,Less,A3,0,Doesn't do activity,A1,3,More,A7,2,No change,A5,7,4,5,1,5,5,7,7,7,5,7,5,5,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A7,A9,A8,0,1,5446,75,U,Urban area,1,0,56,1964,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A8,0,1,All other fields,,,,Y,,
2068,A1  A1  A1  A1  A8  A1  A7  A1  A7  A6  A6  A6  A1  A8  A6   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A7,3,More,A6,3,More,A6,3,More,A6,0,Doesn't do activity,A1,3,More,A8,3,More,A6,7,6,5,4,7,5,7,7,7,7,7,7,7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A7,A8,A9,0,1,5456,99,R,Not urban area,0,1,66,1954,Female,1,0,A2,1,0,All but white,,,,,Y,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,,Y
2069,A4  A1  A1  A1  A6  A1  A2  A1  A6  A1  A2  A3  A1  A4  A5   ,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,1,Less,A2,1,Less,A3,0,Doesn't do activity,A1,1,Less,A4,2,No change,A5,7,6,4,5,6,6,7,5,5,6,3,6,6,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,A7,A10,A12,0,1,5403,75,U,Urban area,1,0,47,1973,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
2070,A5  A1  A5  A1  A4  A1  A7  A1  A8  A7  A7  A7  A5  A8  A5   ,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A7,3,More,A7,3,More,A7,2,No change,A5,3,More,A8,2,No change,A5,7,7,4,2,7,5,7,7,7,7,7,5,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5443,99,R,Not urban area,0,1,35,1985,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,1,0,Lost job,Y,,,,,
2071,A1  A1  A1  A1  A8  A7  A2  A1  A1  A7  A1  A6  A1  A3  A7   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,3,More,A7,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,1,Less,A3,3,More,A7,6,4,4,5,5,5,5,4,5,4,1,6,5,3,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,A7,A12,A1,0,1,5753,76,C,Not urban area,0,1,48,1972,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
2072,A5  A1  A1  A1  A5  A1  A5  A1  A1  A5  A1  A5  A1  A5  A5   ,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,7,7,4,4,7,7,7,7,7,7,5,7,7,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,A1,A12,A13,0,1,5482,75,U,Urban area,1,0,79,1941,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,Y,,
2073,A5  A1  A5  A1  A1  A1  A5  A1  A1  A1  A5  A5  A1  A6  A5   ,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,2,No change,A5,5,4,3,3,5,4,5,6,6,5,5,5,5,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,A9,A8,A7,0,1,5602,76,C,Not urban area,0,1,72,1948,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,,,Y
